2019-03-07 22:29:04,POM-POMONA-B140-AP205-1,3
2019-03-07 22:29:04,POM-POMONA-B140-AP205-48,2
2019-03-07 22:29:04,POM-POMONA-B161-AP205-5,1
2019-03-07 22:29:04,POM-POMONA-B175-AP205-8,1
2019-03-07 22:29:04,POM-POMONA-B200-AP205-11,3
2019-03-07 22:29:04,POM-POMONA-B210-AP205-13,3
2019-03-07 22:29:04,POM-POMONA-B220-AP205-10,7
2019-03-07 22:29:04,POM-POMONA-B230-AP205-9,7
2019-03-07 22:29:04,POM-POMONA-B240-AP205-10,3
2019-03-07 22:29:04,POM-POMONA-B259-AP205-21,5
2019-03-07 22:29:04,POM-POMONA-B259-AP205-6,4
2019-03-07 22:29:04,POM-POMONA-B260-AP205-7,3
2019-03-07 22:29:04,POM-POMONA-B270-AP205-14,10
2019-03-07 22:29:04,POM-POMONA-B288-AP205-15,15
2019-03-07 22:29:04,POM-POMONA-B304-AP205-20,10
2019-03-07 22:29:04,POM-POMONA-B310-AP205-18,4
2019-03-07 22:29:04,POM-POMONA-B320-AP205-9,1
2019-03-07 22:29:04,POM-POMONA-B330-AP205-8,2
2019-03-07 22:29:04,POM-POMONA-B340-AP205-17,7
2019-03-07 22:29:04,POM-POMONA-B359-AP205-16,8
2019-03-07 22:29:04,POM-RAINS-CLASS-AP215-17,4
2019-03-07 22:29:04,POM-RAINS100-AP205-16,1
2019-03-07 22:29:04,POM-RAINS118-AP205-21,1
2019-03-07 22:29:04,POM-RAINS147-AP205-22,1
2019-03-07 22:29:04,POM-RAINS211-AP205-20,4
2019-03-07 22:29:04,POM-RAINS212-AP205-19,5
2019-03-07 22:29:04,POM-RAINS222-AP205-18,1
2019-03-07 22:29:04,POM-RAINS227-AP205-21,10
2019-03-07 22:29:04,POM-REMBRANDT109-AP205-10,2
2019-03-07 22:29:04,POM-RENWICK1-AP135,2
2019-03-07 22:29:04,POM-RENWICK2-AP135,2
2019-03-07 22:29:04,POM-SCC015-AP205-23,2
2019-03-07 22:29:04,POM-SCC016-AP215-21,73
2019-03-07 22:29:04,POM-SCC016-AP215-22,60
2019-03-07 22:29:04,POM-SCC039-AP205-XX,3
2019-03-07 22:29:04,POM-SCC121-AP225-22,4
2019-03-07 22:29:04,POM-SCC121-AP225-4,5
2019-03-07 22:29:04,POM-SCC128-AP205-3,2
2019-03-07 22:29:04,POM-SCC133-AP205-4,1
2019-03-07 22:29:04,POM-SCC137-AP205-7,1
2019-03-07 22:29:04,POM-SCC148-AP205-16,2
2019-03-07 22:29:04,POM-SCC212-AP205-2,1
2019-03-07 22:29:04,POM-SCC217-AP205-23,1
2019-03-07 22:29:04,POM-SCC228-AP205-14,4
2019-03-07 22:29:04,POM-SCC244-AP205-18,1
2019-03-07 22:29:04,POM-SCFPS-MDF-AP105-48,1
2019-03-07 22:29:04,POM-SEAVER-HOUSE004-AP205-6,1
2019-03-07 22:29:04,POM-SEAVER-HOUSE102-AP205-25,11
2019-03-07 22:29:04,POM-SEAVER-HOUSE104-AP205-37,6
2019-03-07 22:29:04,POM-SEAVER-HOUSE201-AP205-34,3
2019-03-07 22:29:04,POM-SEAVER-HOUSE203-AP205-40,6
2019-03-07 22:29:04,POM-SEAVER-N217-AP205-3,1
2019-03-07 22:29:04,POM-SEAVER-NORTH007-AP215-1,1
2019-03-07 22:29:04,POM-SEAVER-NORTH023-AP205-3,3
2019-03-07 22:29:04,POM-SEAVER-NORTH029-AP205-4,5
2019-03-07 22:29:04,POM-SEAVER-NORTH106-AP205-5,10
2019-03-07 22:29:04,POM-SEAVER-NORTH111-AP205-8,1
2019-03-07 22:29:04,POM-SEAVER-NORTH119-AP215-12,2
2019-03-07 22:29:04,POM-SEAVER-NORTH209-AP205-20,3
2019-03-07 22:29:04,POM-SEAVER-NORTH212-AP205-10,2
2019-03-07 22:29:04,POM-SEAVER-SOUTH053-AP205-5,1
2019-03-07 22:29:04,POM-SEAVER-SOUTH102-AP205-7,1
2019-03-07 22:29:04,POM-SEAVER-SOUTH102-AP215-10,8
2019-03-07 22:29:04,POM-SEAVER-SOUTH113-AP205-8,1
2019-03-07 22:29:04,POM-SEAVER-SOUTH122-AP215-10,2
2019-03-07 22:29:04,POM-SEAVER-SOUTH128-AP205-11,7
2019-03-07 22:29:04,POM-SEAVER-SOUTH211-AP205-14,2
2019-03-07 22:29:04,POM-SEAVER-SOUTH221-AP205-15,1
2019-03-07 22:29:04,POM-SEAVER-SOUTH227-AP205-17,8
2019-03-07 22:29:04,POM-SEAVER-THEATRE100-AP205-17,1
2019-03-07 22:29:04,POM-SEAVER-THEATRE116-AP205-25,1
2019-03-07 22:29:04,POM-SEAVER-THEATRE120-AP215-18,7
2019-03-07 22:29:04,POM-SEAVER-THEATRE200-AP205-23,1
2019-03-07 22:29:04,POM-SEAVER-WEST013-AP205-3,1
2019-03-07 22:29:04,POM-SEAVER-WEST017-AP205-4,2
2019-03-07 22:29:04,POM-SEAVER-WEST023-AP205-5,1
2019-03-07 22:29:04,POM-SEAVER-WEST024-AP205-6,1
2019-03-07 22:29:04,POM-SEAVER-WEST038-AP215-7,1
2019-03-07 22:29:04,POM-SEAVER-WEST111-AP205-10,5
2019-03-07 22:29:04,POM-SEAVER-WEST116-AP205-11,4
2019-03-07 22:29:04,POM-SEAVER-WEST140-AP205-15,3
2019-03-07 22:29:04,POM-SEAVER-WEST207-AP205-18,1
2019-03-07 22:29:04,POM-SEAVER-WEST213-AP205-19,2
2019-03-07 22:29:04,POM-SEAVER-WEST214-AP205-20,2
2019-03-07 22:29:04,POM-SEAVER-WEST223-AP205-22,1
2019-03-07 22:29:04,POM-SEAVER-WEST238-AP205-24,1
2019-03-07 22:29:04,POM-SGM-CMMNS-AP135-9,5
2019-03-07 22:29:04,POM-SGM110-AP135-6,1
2019-03-07 22:29:04,POM-SGM130B-AP135-23,4
2019-03-07 22:29:04,POM-SGM133-AP135-14,4
2019-03-07 22:29:04,POM-SMILEY-A4L-AP205-17,1
2019-03-07 22:29:04,POM-SONTAG-A100-AP205-4,3
2019-03-07 22:29:04,POM-SONTAG-A110-AP205-2,2
2019-03-07 22:29:04,POM-SONTAG-A120-AP205-3,2
